id,tipo_geometria,num_puntos,longitud,latitud,longitud_final,latitud_final,centro_longitud,centro_latitud,area_aproximada,cuadrante
827,LineString,34,294007.2627,8644754.0833,293357.9283,8642882.6777,293865.089506,8643793.660988,,NE
828,LineString,71,296348.5273,8656933.1277,297382.4398,8657850.9933,296785.780413,8657401.199568,,NE
829,LineString,40,299151.5584,8646453.036,298220.4735,8645774.5399,298684.151811,8646119.709526,,NE
830,LineString,21,294386.9949,8655373.2971,295533.5932,8655719.6698,294964.978107,8655527.166229,,NE
831,LineString,24,301312.2952,8671300.987,302293.321,8671239.2477,301791.541158,8671133.675975,,NE
832,LineString,28,281241.6406,8662263.2094,280808.7698,8662480.0897,281049.731236,8662421.807411,,NE
833,LineString,4,281309.6107,8662105.1964,281241.6406,8662263.2094,281277.140845,8662184.870099,,NE
834,LineString,122,283564.5757,8662019.1476,281275.0093,8661623.8593,282247.59238,8662167.539867,,NE
835,LineString,31,301115.9556,8671968.4082,302042.2414,8670994.3602,301659.82049,8671565.026086,,NE
836,LineString,22,296225.1776,8659122.3602,295293.9997,8658898.9449,295751.328198,8659038.739734,,NE
837,LineString,45,301115.9556,8671968.4082,300505.2722,8672499.9904,300760.798633,8672181.522224,,NE
838,LineString,39,295687.1569,8657830.3218,296321.6805,8657914.8008,296002.301216,8657878.346008,,NE
839,LineString,10,300220.7805,8673144.319,300505.2722,8672499.9904,300360.948098,8672820.844292,,NE
840,LineString,10,280894.468,8670365.0771,280958.0158,8669857.2618,280903.612505,8670108.989672,,NE
841,LineString,4,310484.4297,8618352.314,310201.7001,8618276.5992,310343.227341,8618313.804113,,NE
842,LineString,153,261941.7987,8695937.3067,262906.4735,8696809.4864,262281.303737,8696427.307366,,NE
843,LineString,17,262360.0653,8695430.6637,261941.7987,8695937.3067,262138.722739,8695658.057004,,NE
844,LineString,6,279038.6484,8659449.1526,277287.4868,8659463.4508,278163.028339,8659452.23479,,NE
845,LineString,108,302188.9649,8643219.1295,298932.7196,8644984.2923,300491.649562,8644091.971443,,NE
846,LineString,9,273688.809,8674445.3502,275145.7276,8674360.7302,274418.273202,8674385.524499,,NE
847,LineString,56,273268.0215,8671854.8322,275383.9955,8676859.3404,273796.066177,8674686.401016,,NE
848,LineString,39,301230.3932,8637218.8748,302282.0942,8638199.1885,301770.221111,8637695.304846,,NE
849,LineString,45,272645.3301,8675481.7834,275732.228,8675181.0282,274146.114141,8675112.857465,,NE
850,LineString,11,275732.228,8675181.0282,276026.0266,8673832.7994,275858.234348,8674505.360534,,NE
851,LineString,10,276217.6864,8672864.2102,276471.7241,8671413.9146,276327.201352,8672136.195513,,NE
852,LineString,17,276026.0266,8673832.7994,276217.6864,8672864.2102,276085.379333,8673342.26093,,NE
853,LineString,5,276471.7241,8671413.9146,276660.203,8670609.9556,276564.846358,8671011.667439,,NE
854,LineString,8,276660.203,8670609.9556,277018.1912,8669868.8559,276776.755363,8670204.36808,,NE
855,LineString,4,277018.1912,8669868.8559,277424.3432,8669492.8164,277222.472727,8669682.05148,,NE
856,LineString,22,277424.3432,8669492.8164,277518.4309,8668574.9716,277473.704484,8669034.287821,,NE
857,LineString,11,277760.6944,8665957.9092,277518.4309,8668574.9716,277640.275297,8667266.588129,,NE
858,LineString,2,277882.0424,8667685.138,277584.8607,8667864.7399,277733.45155,8667774.93895,,NE
859,LineString,2,278192.8329,8667498.2029,277882.0424,8667685.138,278037.43765,8667591.67045,,NE
860,LineString,3,278018.0287,8667226.9962,277619.2073,8667493.1088,277818.792466,8667360.313995,,NE
861,LineString,6,275326.813,8666301.7437,276004.9771,8666443.5464,275666.375095,8666370.566302,,NE
862,LineString,34,276402.6784,8667356.5568,275628.8239,8665139.7217,276016.360824,8666258.959165,,NE
863,LineString,4,277700.9928,8666592.679,276092.7794,8666448.3445,276897.026569,8666518.864196,,NE
864,LineString,24,280300.7143,8662662.2611,281141.7073,8664090.3406,280737.411612,8663362.956889,,NE
865,LineString,16,280278.6401,8661360.7796,279831.8279,8662499.7115,280067.652874,8661934.541987,,NE
866,LineString,22,280499.2418,8660846.5628,281481.783,8662839.6598,281016.237999,8661836.783107,,NE
867,LineString,3,281682.4555,8664506.4617,282695.5394,8665102.3088,282189.199242,8664804.041642,,NE
868,LineString,3,282695.5394,8665102.3088,283476.6028,8665553.2932,283085.343289,8665329.064836,,NE
869,LineString,3,282280.8127,8665640.611,282695.5394,8665102.3088,282486.911063,8665370.493867,,NE
870,LineString,5,282695.5394,8665102.3088,283228.3448,8664411.1029,282963.183352,8664757.653706,,NE
871,LineString,16,283228.3448,8664411.1029,284052.8668,8663260.1236,283664.450556,8663847.412495,,NE
872,LineString,59,283492.4599,8664072.1509,279412.213,8663516.4579,281503.18436,8663528.029081,,NE
873,LineString,49,281481.783,8662839.6598,283228.3448,8664411.1029,282105.860271,8663760.695096,,NE
874,LineString,23,274595.0232,8685728.1914,274021.8687,8685598.523,274310.864021,8685652.215838,,NE
875,LineString,52,277264.8497,8691567.2826,275575.4049,8688175.2591,276377.980542,8689918.679264,,NE
876,LineString,12,278449.0269,8689000.0139,278153.1728,8689284.2933,278313.313253,8689153.522443,,NE
877,LineString,16,275789.3109,8679955.2241,276422.8982,8679496.2769,276124.199411,8679749.742051,,NE
878,LineString,165,283893.5508,8697165.9467,283419.2761,8694036.4669,283840.169396,8695538.680319,,NE
879,LineString,215,283419.2761,8694036.4669,282137.4555,8690956.7778,282806.996733,8692481.195693,,NE
880,LineString,97,282137.4555,8690956.7778,281636.6029,8688312.758,281982.28147,8689636.965482,,NE
881,LineString,48,281636.6029,8688312.758,280878.8276,8687374.2886,281260.74261,8687833.378459,,NE
882,LineString,22,280538.1506,8686818.2024,280878.8276,8687374.2886,280705.875793,8687097.961714,,NE
883,LineString,18,279289.2141,8686164.2377,279598.5342,8685696.2767,279450.824061,8685934.742886,,NE
884,LineString,11,280025.666,8685968.1015,279798.8817,8685830.593,279916.742359,8685892.387805,,NE
885,LineString,3,280158.118,8686117.1047,280025.666,8685968.1015,280092.357233,8686042.184904,,NE
886,LineString,16,280538.1506,8686818.2024,280158.118,8686117.1047,280351.458519,8686464.711207,,NE
887,LineString,29,278842.7676,8683728.0737,278590.9289,8682841.8421,278772.043994,8683267.154515,,NE
888,LineString,79,279798.8817,8685830.593,278951.8479,8684176.5229,279382.607416,8685032.536173,,NE
889,LineString,2,277493.8018,8682996.9474,278096.9899,8682609.8118,277795.39585,8682803.3796,,NE
890,LineString,11,277281.4251,8683133.8261,277490.764,8682991.3111,277383.493534,8683059.173485,,NE
891,LineString,41,277390.1702,8684796.2045,277659.6653,8685728.4445,277513.508508,8685265.468521,,NE
892,LineString,24,277659.6653,8685728.4445,276579.6065,8684966.7108,277130.051742,8685356.744225,,NE
893,LineString,672,281663.1056,8682344.5227,285535.7574,8682664.6929,283583.749057,8682846.88999,,NE
894,LineString,74,300268.7551,8638654.6337,301858.3157,8642397.432,301699.832236,8640449.100615,,NE
895,LineString,18,300660.3904,8638066.3819,304511.1105,8641784.2046,302521.49611,8639990.773168,,NE
896,LineString,8,298234.3072,8639878.8389,298315.3378,8640364.5825,298273.638822,8640121.88783,,NE
897,LineString,223,302585.3169,8659683.7442,300576.0187,8656696.0592,301488.550789,8658236.833066,,NE
898,LineString,820,314254.0947,8669295.8522,302585.3169,8659683.7442,308556.270604,8664740.655313,,NE
899,LineString,27,290157.3808,8669385.8681,288544.083,8668989.3664,289362.162584,8669141.671644,,NE
900,LineString,27,295031.8792,8662181.8296,294216.8217,8662199.9103,294619.701026,8662185.220565,,NE
901,LineString,27,291826.8563,8644504.4774,292330.8872,8643131.2475,292290.758954,8643833.066273,,NE
902,LineString,6,276609.2286,8677860.1413,276102.8678,8678054.3303,276354.771923,8677953.818517,,NE
903,LineString,28,296774.7784,8646008.49,295459.8064,8647003.0527,296095.938749,8646468.894463,,NE
904,LineString,89,276102.8678,8678054.3303,274458.6741,8678628.6244,275359.560979,8678520.36836,,NE
905,LineString,7,276682.3445,8681511.2052,275769.6465,8681991.3888,276228.636098,8681756.544909,,NE
906,LineString,7,276510.2002,8680834.3307,277402.8265,8680393.7714,276951.905875,8680604.337946,,NE
907,LineString,5,276970.7528,8680587.6022,277242.4697,8681863.98,277127.890631,8681219.795661,,NE
908,LineString,24,276457.664,8681633.445,275465.9158,8679367.13,276010.070071,8680482.531583,,NE
909,LineString,2,279087.6874,8664496.653,279132.3019,8664178.6667,279109.99465,8664337.65985,,NE
910,LineString,33,267018.6189,8692660.6472,268071.5575,8693101.0894,267441.99863,8692994.765087,,NE
911,LineString,68,271060.5082,8689924.3836,272137.0533,8692006.9977,271597.328479,8690914.742491,,NE
912,LineString,15,271641.3533,8676569.5271,271322.1429,8676136.4582,271469.919685,8676361.49907,,NE
913,LineString,6,271650.4484,8676559.6167,271928.6595,8676792.1087,271789.46208,8676675.971402,,NE
914,LineString,4,271966.6229,8676754.1848,271857.0665,8676871.3898,271910.96458,8676811.943629,,NE
915,LineString,11,271656.5475,8676074.4336,271759.2825,8675878.8045,271710.35428,8675978.975021,,NE
916,LineString,66,298721.5982,8641297.5532,297495.2368,8643000.8169,297826.771837,8642068.749859,,NE
917,LineString,7,276813.5154,8670039.7422,276676.2182,8669940.0187,276745.741147,8669988.835164,,NE
918,LineString,2,293191.7448,8642637.6629,293053.0503,8642749.5336,293122.39755,8642693.59825,,NE
919,LineString,27,273917.2882,8669352.0445,272300.1794,8670074.1697,273091.364039,8669659.532102,,NE
920,LineString,6,295175.6962,8670799.8698,295422.3276,8670855.9994,295299.133327,8670827.091582,,NE
921,LineString,6,294896.8875,8670715.8179,295040.0286,8670767.1979,294969.149274,8670739.580118,,NE
922,LineString,24,270353.1456,8690953.1577,270979.8371,8691808.3661,270676.004595,8691375.473112,,NE
923,LineString,16,274038.8615,8687529.7125,273894.0208,8687304.3977,273949.089393,8687427.189144,,NE
924,LineString,42,270251.3307,8688823.5693,271329.2368,8689640.7613,270794.699355,8689224.200851,,NE
925,LineString,96,272402.5967,8687950.7395,271519.8613,8689357.2298,271982.347681,8688654.388683,,NE
926,LineString,6,272363.442,8688778.1815,272112.689,8688612.3807,272238.171808,8688695.117358,,NE
927,LineString,83,271413.9008,8687267.4587,272488.034,8688029.4048,271942.072368,8687647.531494,,NE
928,LineString,7,276422.8982,8679496.2769,276705.4024,8679170.4619,276566.595937,8679335.216473,,NE
929,LineString,5,272488.034,8688029.4048,272818.684,8688327.4318,272653.605409,8688178.14138,,NE
930,LineString,138,272996.7587,8687341.2615,272049.4124,8687736.1546,272510.532185,8687510.827194,,NE
931,LineString,29,273332.8399,8687794.9174,272996.7587,8687341.2615,273140.078525,8687589.996968,,NE
932,LineString,9,282735.0631,8689087.2494,283322.2718,8688974.0659,283031.696157,8689038.718567,,NE
933,LineString,17,271043.1737,8691487.6323,271349.4958,8692732.639,271279.124085,8692086.878863,,NE
934,LineString,47,269730.5546,8689385.9782,270152.8842,8689230.1478,269962.175161,8689337.163113,,NE
935,LineString,31,276705.8615,8679146.7563,277782.3435,8679077.4439,277239.736201,8679161.769518,,NE
936,LineString,13,277782.3435,8679077.4439,279020.0826,8678768.5552,278401.375509,8678923.634439,,NE
937,LineString,13,274812.2559,8679467.2546,275724.296,8679221.4283,275281.477793,8679422.107207,,NE
938,LineString,7,275648.9009,8682468.755,276030.9014,8683009.6892,275839.319754,8682739.627989,,NE
939,LineString,62,276687.1283,8678784.7599,275661.93,8676541.5687,276040.165632,8677775.201811,,NE
940,LineString,20,275471.0776,8676502.7826,276118.8631,8676361.9947,275804.999597,8676492.103934,,NE
941,LineString,13,276185.305,8682754.7837,275839.3245,8682341.6959,276005.227312,8682562.145161,,NE
942,LineString,45,275648.9009,8682468.755,274233.6801,8680898.308,275017.743648,8681564.782638,,NE
943,LineString,11,274808.0456,8680610.9057,275839.3245,8682341.6959,275317.706548,8681480.895119,,NE
944,LineString,28,274839.5736,8682584.5197,275769.6465,8681991.3888,275294.390053,8682287.243188,,NE
945,LineString,15,274671.387,8681526.9514,274733.71,8680376.6643,274747.404888,8680948.335236,,NE
946,LineString,8,274255.1036,8681749.5969,274353.0335,8681335.0659,274305.814015,8681542.829447,,NE
947,LineString,16,274612.7841,8680325.9851,274353.0335,8681335.0659,274499.567383,8680837.814371,,NE
948,LineString,14,274581.4039,8680317.5607,274353.0335,8681335.0659,274464.569142,8680826.299877,,NE
949,LineString,17,273774.4523,8679321.8208,273209.5629,8679652.7053,273503.511387,8679508.155837,,NE
950,LineString,5,300448.089,8640484.9936,300835.5491,8640110.3948,300641.931181,8640297.811686,,NE
951,LineString,10,271183.4948,8676166.5969,271070.9707,8676198.8257,271126.289113,8676179.535567,,NE
952,LineString,2,271772.2066,8676175.4615,271735.0852,8676145.1721,271753.6459,8676160.3168,,NE
953,LineString,15,269865.1261,8673099.685,269402.8261,8673141.2074,269635.345913,8673160.130736,,NE
954,LineString,16,272474.6982,8677461.8988,271967.7919,8678116.4625,272212.189861,8677784.483209,,NE
955,LineString,4,269773.4494,8673888.2052,269659.266,8674038.667,269716.32774,8673963.413392,,NE
956,LineString,14,269874.0308,8673080.5046,269773.4494,8673888.2052,269798.381273,8673478.059241,,NE
957,LineString,3,269959.7994,8672916.9858,269874.0308,8673080.5046,269916.831672,8672998.701354,,NE
958,LineString,40,270684.5241,8677648.8755,269757.3329,8676061.6435,270050.034569,8676922.501884,,NE
959,LineString,7,271485.8439,8677568.2609,270684.524,8677648.8755,271084.966407,8677606.421885,,NE
960,LineString,55,271938.2822,8678549.2451,271485.8439,8677568.2609,271845.419879,8678026.371133,,NE
961,LineString,13,271535.5645,8677186.067,272417.4867,8677894.5379,271975.083701,8677542.110746,,NE
962,LineString,39,272417.4867,8677894.5379,271719.9823,8677005.5746,272202.93391,8677415.492829,,NE
963,LineString,14,272649.8347,8676782.2191,272086.813,8677505.4541,272354.256916,8677133.85743,,NE
964,LineString,7,272237.2773,8676424.2082,272649.8347,8676782.2191,272443.715203,8676603.027627,,NE
965,LineString,13,272522.8718,8677224.5033,271966.6229,8676754.1848,272244.814967,8676989.257419,,NE
966,LineString,11,272663.8033,8677441.6233,272522.8718,8677224.5033,272601.580216,8677326.867075,,NE
967,LineString,10,270978.7966,8674689.8244,271960.4031,8675696.0478,271469.53039,8675192.892145,,NE
968,LineString,64,271735.0852,8676145.1721,270065.1102,8673863.1236,270733.564412,8675102.9068,,NE
969,LineString,6,271908.8829,8676279.7505,272174.1631,8676501.4941,272041.349569,8676390.828821,,NE
970,LineString,24,272631.5151,8675470.9578,271759.2825,8675878.8045,272169.634495,8675628.567235,,NE
971,LineString,5,271963.5547,8676957.9534,271857.0665,8676871.3898,271910.392491,8676914.538475,,NE
972,LineString,5,272410.128,8677332.6504,272273.1051,8677212.629,272340.611263,8677273.762225,,NE
973,LineString,4,272566.2656,8677451.3963,272410.128,8677332.6504,272488.525834,8677391.592307,,NE
974,LineString,7,272273.1051,8677212.629,271963.5547,8676957.9534,272117.739359,8677086.015443,,NE
975,LineString,35,271857.0665,8676871.3898,271238.2739,8677462.7042,271547.960126,8677170.228143,,NE
976,LineString,33,272922.0268,8675782.4289,271966.6229,8676754.1848,272415.880026,8676236.027539,,NE
977,LineString,10,271093.3652,8676612.9648,270741.2109,8676972.379,270917.484371,8676792.862313,,NE
978,LineString,7,270636.0592,8676546.1174,270881.054,8676832.2534,270762.224793,8676686.028178,,NE
979,LineString,9,270227.0981,8676244.2426,270636.0592,8676546.1174,270438.935053,8676385.713065,,NE
980,LineString,24,270222.4718,8676248.794,269986.6286,8675857.5453,270088.317258,8676061.424651,,NE
981,LineString,24,269781.4754,8675613.5728,269980.4667,8675861.7712,269881.895546,8675737.346608,,NE
982,LineString,12,270615.9292,8674722.5645,270047.6025,8675021.8914,270332.679623,8674873.778156,,NE
983,LineString,6,270093.257,8675000.5975,270290.9637,8675230.1439,270192.363827,8675115.214786,,NE
984,LineString,13,270130.6246,8675738.9114,269757.3329,8676061.6435,269938.138443,8675894.745296,,NE
985,LineString,5,270361.979,8675324.3703,270290.9637,8675230.1439,270326.494091,8675277.240029,,NE
986,LineString,12,270664.0563,8675157.9717,270446.0661,8675330.0489,270559.134343,8675250.316774,,NE
987,LineString,9,270565.6223,8675530.208,270824.7319,8675338.4768,270695.27653,8675434.470344,,NE
988,LineString,10,270858.7904,8676327.4916,270456.5537,8676703.6107,270659.880375,8676517.907008,,NE
989,LineString,15,271322.1429,8676136.4582,270960.9582,8675704.1896,271146.455085,8675916.855292,,NE
990,LineString,69,274798.4123,8679536.4748,272872.4704,8674520.8763,273724.523731,8677337.184042,,NE
991,LineString,19,271857.0665,8676871.3898,271576.9197,8676644.8387,271707.937167,8676761.920925,,NE
992,LineString,8,271564.7847,8676659.3934,271379.3743,8676511.9036,271471.639117,8676586.185487,,NE
993,LineString,5,271379.3743,8676511.9036,271254.8426,8676389.1956,271317.328452,8676450.328547,,NE
994,LineString,51,295623.2752,8647386.9231,296955.4918,8646464.8296,296293.862124,8646931.034208,,NE
995,LineString,7,270858.7904,8676327.4916,270662.8062,8676005.5774,270761.392657,8676166.116123,,NE
996,LineString,14,271093.3652,8676612.9648,270858.7904,8676327.4916,270967.199915,8676477.592116,,NE
997,LineString,6,283124.974,8675636.1363,283140.1467,8675353.3627,283139.001896,8675495.183341,,NE
998,LineString,34,282937.5148,8674515.6296,282575.8451,8673985.2413,282763.189185,8674229.989772,,NE
999,LineString,73,283207.309,8669730.0867,284502.6528,8671506.503,283635.152819,8670825.616084,,NE
1000,LineString,26,283336.2521,8670691.1456,283762.6001,8670334.4796,283599.081413,8670556.684469,,NE
1001,LineString,18,289046.1961,8666740.3498,288699.614,8666824.1225,288868.840606,8666765.59029,,NE
1002,LineString,22,287768.9965,8667332.0736,289115.692,8664840.2966,288486.931189,8666108.076419,,NE
1003,LineString,30,289115.692,8664840.2966,290111.1564,8663652.8355,289582.768607,8664222.08745,,NE
1004,LineString,15,289019.8856,8666102.8976,288577.0674,8665991.0827,288789.893278,8666080.52913,,NE
1005,LineString,22,286541.7031,8668187.5736,285550.6501,8667835.8243,286040.299949,8668035.938648,,NE
1006,LineString,57,287887.9414,8664604.4175,287550.5373,8665997.116,287768.564671,8665304.122746,,NE
1007,LineString,10,285654.1119,8666416.6757,285084.2404,8667699.3165,285370.8967,8667058.766897,,NE
1008,LineString,5,286134.2077,8666629.4289,286852.3802,8665114.2303,286493.606164,8665871.987739,,NE
1009,LineString,36,274692.4273,8677172.7938,272951.1311,8677566.0588,273795.872419,8677258.632283,,NE
1010,LineString,10,271070.9707,8676198.8257,270829.4861,8675869.7782,270949.470968,8676034.911964,,NE
1011,LineString,7,271254.8426,8676389.1956,271070.9707,8676198.8257,271161.631359,8676295.234382,,NE
1012,LineString,5,271390.5051,8676870.3582,271093.3652,8676612.9648,271241.904232,8676741.697559,,NE
1013,LineString,17,292514.3996,8648608.0335,293903.2979,8647420.9351,293091.930849,8647862.687996,,NE
1014,LineString,5,271639.8474,8677084.2071,271390.5051,8676870.3582,271515.151746,8676977.311236,,NE
1015,LineString,47,297589.5431,8640223.6188,298147.6287,8641720.3699,297917.35683,8640954.433295,,NE
1016,LineString,26,270913.7674,8675747.3014,270662.8062,8676005.5774,270806.783979,8675883.701271,,NE
1017,LineString,33,270913.7674,8675747.3014,270565.6223,8675530.208,270722.014532,8675687.606466,,NE
1018,LineString,29,270565.6223,8675530.208,270361.979,8675324.3703,270469.219254,8675393.653526,,NE
1019,LineString,22,273075.9287,8676758.5182,274181.64,8676406.0986,273640.442621,8676641.220543,,NE
1020,LineString,74,270361.979,8675324.3703,270130.6246,8675738.9114,270229.414309,8675518.897177,,NE
1021,LineString,105,270130.6246,8675738.9114,270649.0742,8675643.6854,270335.095832,8675799.409582,,NE
1022,LineString,14,274916.516,8675775.6016,273088.3625,8676106.6335,273981.699845,8675807.016312,,NE
1023,LineString,26,275221.3634,8682757.8341,274572.8057,8681750.0057,274875.614545,8682268.257933,,NE
1024,LineString,40,274197.6061,8681248.5949,275437.4595,8682612.8541,274855.70909,8681814.403919,,NE
1025,LineString,2,274812.9862,8682735.49,274839.5736,8682584.5197,274826.2799,8682660.00485,,NE
1026,LineString,12,274569.5929,8681751.6686,274338.808,8681398.0745,274460.895946,8681567.884372,,NE
1027,LineString,24,270087.0439,8676383.6588,269736.2785,8676729.3286,269894.350593,8676550.21374,,NE
1028,LineString,44,296348.5273,8656933.1277,297484.1712,8653487.924,296784.914545,8655165.19984,,NE
1029,LineString,8,283322.2718,8688974.0659,283637.8734,8689117.9796,283480.485638,8689044.888155,,NE
1030,LineString,57,282616.7501,8689580.7682,281906.4276,8688312.7952,282366.802155,8688886.721493,,NE
1031,LineString,28,270662.8062,8676005.5774,270087.0439,8676383.6588,270362.346676,8676131.348625,,NE
1032,LineString,5,271072.5359,8675614.7782,270913.7674,8675747.3014,270991.806326,8675679.510441,,NE
1033,LineString,84,274829.2647,8676315.8358,274429.9599,8673572.0236,274392.533747,8675062.346284,,NE
1034,LineString,12,271656.5475,8676074.4336,271441.5009,8676111.2374,271548.781051,8676091.100517,,NE
1035,LineString,47,295202.592,8662665.5433,296348.5273,8656933.1277,295980.289154,8659851.600333,,NE
1036,LineString,7,271441.5009,8676111.2374,271288.8784,8676144.8075,271365.054675,8676127.46538,,NE
1037,LineString,12,270578.1616,8672631.8584,270224.8632,8673210.6182,270416.787417,8672933.000422,,NE
1038,LineString,26,280878.8276,8687374.2886,280406.4454,8687632.5879,280623.381837,8687439.126848,,NE
1039,LineString,2,271908.8829,8676279.7505,271772.2066,8676175.4615,271840.54475,8676227.606,,NE
1040,LineString,2,271288.8784,8676144.8075,271183.4948,8676166.5969,271236.1866,8676155.7022,,NE
1041,LineString,10,270858.7904,8676327.4916,271070.9707,8676198.8257,270964.299841,8676261.978896,,NE
1042,LineString,34,274429.9599,8673572.0236,273022.1334,8673015.2326,273849.282174,8673176.358433,,NE
1043,LineString,29,272317.5963,8672477.345,271618.6838,8671931.2984,271999.131931,8672174.672364,,NE
1044,LineString,76,295909.1705,8661826.8587,296463.3744,8658578.2778,296250.559733,8660245.399683,,NE
1045,LineString,71,296446.362,8658718.5084,297774.1425,8658944.8257,297105.808966,8658814.753005,,NE
1046,LineString,82,272104.7526,8673613.7783,272881.2989,8670220.0803,272492.604142,8671935.404539,,NE
1047,LineString,79,273493.7494,8670513.2933,274445.6695,8671941.7421,274269.430302,8670978.122472,,NE
1048,LineString,25,296446.8797,8659684.7301,297132.7682,8659607.5792,296799.193061,8659682.306127,,NE
1049,LineString,96,296067.6627,8660274.5226,297983.9991,8661121.3157,297087.613833,8660589.859226,,NE
1050,LineString,11,273050.8625,8670668.313,273493.7494,8670513.2933,273274.106093,8670597.229264,,NE
1051,LineString,13,272814.8201,8670698.9271,273050.8625,8670668.313,272934.272363,8670696.527272,,NE
1052,LineString,26,294335.9204,8641472.1351,295620.8265,8643262.3676,294991.262863,8642358.108328,,NE
1053,LineString,25,275706.6672,8670879.2145,276471.4046,8671415.3167,276093.374175,8671136.718727,,NE
1054,LineString,5,272534.1675,8670390.7839,272458.9431,8670427.7194,272496.536838,8670409.214198,,NE
1055,MultiLineString,0,,,,,,,,Unknown
1056,LineString,29,272799.7307,8670810.7822,272300.1794,8670074.1697,272513.425903,8670484.282658,,NE
1057,LineString,3,293103.356,8648709.1268,293122.8179,8648635.8424,293113.166925,8648672.505099,,NE
1058,LineString,4,276585.4186,8669876.1699,276307.2635,8669684.134,276446.619272,8669779.758571,,NE
1059,LineString,4,276676.2182,8669940.0187,276585.4186,8669876.1699,276630.912455,8669907.971738,,NE
1060,LineString,69,275637.0078,8669291.4131,272534.1675,8670390.7839,274068.958026,8669752.049564,,NE
1061,LineString,258,293220.7486,8648195.0621,296441.4642,8649366.8998,294990.932802,8648510.821685,,NE
1062,LineString,23,275962.7084,8669436.7338,275637.0078,8669291.4131,275804.256901,8669350.306664,,NE
1063,LineString,5,276307.2635,8669684.134,275962.7084,8669436.7338,276134.006504,8669561.808975,,NE
1064,LineString,28,275919.6119,8668953.6873,271974.3442,8669263.6028,273947.255933,8669103.478938,,NE
1065,LineString,59,295909.3455,8660842.5405,296067.6627,8660274.5226,295867.054093,8660529.183237,,NE
1066,LineString,5,295869.1634,8660985.8846,296114.2353,8661056.9547,295991.822176,8661020.996484,,NE
1067,LineString,49,276534.1834,8669316.6505,277456.1562,8669246.7027,276991.155404,8669267.807247,,NE
1068,LineString,9,297983.9991,8661121.3157,297820.1982,8661496.1441,297868.093417,8661296.370343,,NE
1069,LineString,19,276121.9724,8669175.7073,276534.1834,8669316.6505,276332.980648,8669239.422657,,NE
1070,LineString,23,296109.6313,8661074.0977,296532.1314,8661672.8794,296377.087512,8661331.892509,,NE
1071,LineString,22,275787.2004,8668602.1936,275796.8261,8668752.123,275779.686779,8668677.687735,,NE
1072,LineString,50,276121.9724,8669175.7073,275665.271,8668633.4717,275893.894405,8668919.082776,,NE
1073,LineString,54,296983.8226,8661577.824,298094.2636,8662920.8654,297596.022299,8662220.434694,,NE
1074,LineString,19,295692.0624,8661374.0712,295035.1539,8660807.681,295329.699227,8661129.642968,,NE
1075,LineString,21,295692.0624,8661374.0712,296148.0221,8661793.9111,295970.38059,8661544.286512,,NE
1076,LineString,20,302124.8257,8660226.5068,302585.3169,8659683.7442,302345.162119,8659956.133582,,NE
1077,LineString,110,299559.1466,8661912.5136,296983.8226,8661577.824,298251.471489,8661636.685819,,NE
1078,LineString,171,296648.4979,8663210.131,300413.5133,8661353.3346,298697.326855,8662534.881654,,NE
1079,LineString,34,295456.3132,8661770.8584,296983.8226,8661577.824,296216.613165,8661741.716857,,NE
1080,LineString,83,295202.592,8662665.5433,295530.2962,8661293.7144,295147.190153,8661915.794934,,NE
1081,LineString,47,296648.4979,8663210.131,295200.5432,8662713.9101,296008.831486,8662933.120711,,NE
1082,LineString,83,295202.592,8662665.5433,295638.4853,8663426.6646,295234.218107,8663116.819642,,NE
1083,LineString,7,300590.5124,8671807.0825,301312.2952,8671300.987,300951.554833,8671554.222016,,NE
1084,LineString,7,300156.2876,8672044.8427,300102.649,8672219.0913,300129.767015,8672132.059017,,NE
1085,LineString,4,300114.447,8672223.2671,300192.4169,8672058.15,300153.502486,8672140.748057,,NE
1086,LineString,5,300192.4169,8672058.15,300246.2695,8671975.4991,300219.476645,8672016.927273,,NE
1087,LineString,16,300177.1819,8671912.7968,300156.2876,8672044.8427,300172.169396,8671979.435238,,NE
1088,LineString,7,300246.2695,8671975.4991,300368.8213,8671852.6637,300304.55789,8671911.178243,,NE
1089,LineString,20,300317.2954,8671793.2084,300177.1819,8671912.7968,300245.488328,8671845.401183,,NE
1090,LineString,14,300368.8213,8671852.6637,300501.6421,8671831.3531,300432.066906,8671830.26689,,NE
1091,LineString,14,300501.6421,8671831.3531,300317.2954,8671793.2084,300410.004043,8671795.333144,,NE
1092,LineString,12,300501.6421,8671831.3531,300590.5124,8671807.0825,300547.784786,8671826.167527,,NE
1093,LineString,14,299793.4853,8672777.2084,300114.447,8672223.2671,299971.84973,8672511.947418,,NE
1094,LineString,89,300332.2112,8672892.8593,299215.823,8671823.0838,299741.672334,8672393.890181,,NE
1095,LineString,36,306055.1496,8675065.9891,306155.6834,8674142.2282,306109.424223,8674608.249446,,NE
1096,LineString,22,308085.0771,8675703.432,306914.9659,8675502.8656,307499.350307,8675672.188076,,NE
1097,LineString,36,291173.8749,8654622.4567,291619.0846,8654985.2554,291389.476187,8654814.141796,,NE
1098,LineString,10,306446.2602,8675303.2308,308085.0771,8675703.432,307262.903514,8675518.314891,,NE
1099,LineString,7,306914.9659,8675502.8656,306446.2602,8675303.2308,306682.287821,8675398.765082,,NE
1100,LineString,32,299755.9657,8671244.8267,300101.5358,8670130.2865,299872.590798,8670667.36075,,NE
